!a        E   D t     h          F    D   F                 ttttttt
!a          F  ttttt i.i  a  F  E DF E  F  E           tttttt     a
!a            tte  tt       D  E E  E DF DF  E        tt y   ;    a
!a           tt     ttt   F  FF D FF E  Fttttt i     tt   0 :     a
!a           t   F    ttttttE  D E  tttttt   ttt  tttt < :        a
!a           t           E ttttt   tt    E  E  tttt       z 9     a
!a   E       t         FF D  F ttttt  E F  F D                    a
!a F        tt       D  ED FD F  F   F D DE E   F                 a
!a         tt          F  E  E FE D DE  E  F                   E  a                        a
!a  D      t            E  DD E  EF   F  FF  E             E  D  Fa      Uiat
!aaaaaaaaaataaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa


$D3 E1 T03  G  M0 *Marla Mocna*  lev7     "wyspy"
!a=aaaawwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww
!a      wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww
!a  E   F wwwww  wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww h  wwwwwwwww
!a    D    ww D  a  wwwwww   F wwwwwwwwwwwwwwwwwwww   b b    wwwwww
!a      a      EF   588885 i      www   wwwwwwwww              wwww
!a  D              i wwwww          D     wwwwwww               www
!a    z; >   D   E   wwwwww                 56665"               ww
!a   :  < :          wwwwwwEF ÚÄÄ·          54445#               ww
!a  y  ;  < z        wwwwwwÚÄÄÙ  ÓÄÄ· E   ABwwwww#              www
!a    z 0   y       wwwwww ÔÍ¸ÉÍÍÍ¸ ÓÄÄÄÄÄ· wwwwww              www
!a              e   wwwwww   Ô¼   ÔÍ¸dÉÍÍÍ¼wwwwwww             wwww
!a D www   FE    cdncwwww      D    ÔÍ¼    wwwwwwwwww          wwww
!wwwwwwwwwE   wwwwwwdnddnc               wwwwwwwwwwwwww         www
!wwwwwwwwwwwwwwwwwwwwwwww    g wwww%% wwwwwwwwwwwwwwwwwwe        ww
!wwwwwwwwwwwwwwwwwwwwwwwww   wwwwwwwwwwwwwwwww    566665        www
!wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww     544445        www
!wwwwwww    www   wwwwwwwwwwwwwwwwwwwwwwwww       wwwwww   i   wwww
!wwwww        ZD     wwwwwwwwwwwwwwwwwwwwww       wwwwwwww    wwwww
!wwww  E  FG "         wwwwwwwn b wwwwwwww          wwwwwww22wwwwww
!www    D   F          566665   nc  wwwwww     Z     wwwwww13wwwwww
!www G   E #  E        544445  d cd  wwwwww   Z Z    wwwwww13wwwwww
!wwww                  wwwwww        wwwwwwww       wwwwwww22wwwwww
!wwwww D                wwwww          wwwwwww     wwwwww      wwww
!wwwww  E               wwwwww           wwwwww   wwwww      i   ww
!wwwww                  wwwwww           wwwwww   585    n       ww
!www                    wwwwww           wwwwwwwwwwww   dc       ww
!www     E               wwwwww            wwwwwwwwwww b d      www
!ww       F           D   wwwwww             wwwwwwwww          www
!ww    D             E    wwwwww     G  uh.    wwwwwww          www
!ww                    F  wwwwwww     G G   G  wwwwwwww         www
!www            www  D   wwwwwwwww   GGAGGDGGEwwwwwwwww        wwww
!wwww         wwwwwww   wwwwwwwwwww   GG    Gwwwwwwwwwwww     wwwww
!wwwwwww222wwwwwwwwwwwwwwwwww  wwwwww E i i wwwwwwwwwwwwww222wwwwww
!wwwwwww123wwwwwwwwwwwwwwwwww o wwwwwwwwwfwwwwwwwwwwwwwwww123wwwwww
!wwwwwww123wwwwwwwwwwwwwwwwww   wwwwwwwwwfwwwwwwwwwwwwwwww123wwwwww
!wwwwwww123wwwwwwwwwwwwwwwww     wwwwwwwwfwwwwwwwwwwwwwwww222wwwwww
!wwwwwww222wwwwwww o wwwwwww      wwwwwwi iwwwwwwwwwwww D     wwwww
!wwwwww     wwwwwww *r   ww       ww  o   wwwww   58885        wwww
!wwwww        wwwwwwrr      X l X        wwwwww d wwwwe   U U  wwww
!wwwww         wwwwwww       cic       wwwwwww  bc wwww  W W    www
!wwww D      E  wwwwwwww    h.p.h     wwwwwwww     wwwww      E www
!www E        D wwwwwwwwc    c.c    wwwwwwww   n d  wwww       F ww
!www   F  W     wwwwwwwÚÄÄ· X n X   wwwwwwww  d c   wwww         ww
!www  D       e wwwww mÔÍ¸ÓÄÄ·        wwwwwww   b  wwwwww        ww
!wwww    W     58885  Y  ÔÍÍÍ¼mc        wwwwww     wwwwww        ww
!wwww E   U   wwwwwi     wwd nmmmwww     wwwwww   g wwww bn d    ww
!ww     U    wwwww o  wwwww  Y dwwwwwwwo ^wwwww222wwwwwwn c      ww
!ww F        wwwwwwwwwwwwwww    wwwwwwwwwwwwwww123wwwwwwww d  i www
!www          wwwwwwwwwwwwwwi  wwwwwwwwwwwwwwww123wwwwwwwww    wwww
!www       c n wwwwwwwww  555 owwwwwwwwwwwwwwww222wwwwwwwwww22wwwww
!ww         dc wwwwwww   iwwwwwwwwwwwwwwwww          wwwwwww13wwwww
!ww       n bwwwwwww      wwwwwwwwwwww                wwwwww13wwwww
!wwE      wwwwwwwo..o    wwwwwwwwww                   wwwwww22wwwww
!wwww22wwwwwwwwww       wwwwwww       Z              wwwwwwG   Gwww
!wwww13wwwwwwwww       wwwwwww       #         E     wwww  GGGGG ww
!wwww13wwwwwwww        wwwww      UU       ED F     wwwww   GGG  ww
!wwww22wwwwwwww E      wwwww    EWWWE F EDDF D      wwwwww  &    ww
!www    wwwwww D        wwwwwED  DFF D EF E F       wwwwwww     www
!ww      wwww           wwwww EFDE EDEFD D           wwwwwwwwwwwwww
!ww                     56665   F D                  wwwwwwwwwwwwww
!ww        Z            54445                           wwwwwwwwwww
!ww                     wwwwww          ww              i.mwwwwwwww
!www    F  www     E   wwwwwww         wwwwww  wwww   n .h.i wwwwww
!wwwww D wwwwwwww   wwwwwwwwwwwww   wwwwwwwwwwwwwwwwww d.nb  wwwwww                        a
!wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww      Uiat
!wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww

Ô Õ º ½ Ä ¸ ³ Í ¼ Ô Ú · Ù É
$D0 E0 T20 M7 N07 lev8  zniszcz wioche.............."mazury"
!aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaataaa
!a                                                   UUUWWW    t  a
!a F E     ttttt                    ttttt                     tt  a
!a  tttttttt   ttttt            ttttt   tttt         Ú·W#WZ  tt   a
!a tt              tt       ttttt          tt       ÚÙº Z    t    a
!ttt    D           tt    ttt               tt      ³ º      t    a
!a t  E    F   ww    tt  tt                  t     ÚÙcº      t    a
!a tt    DE    ww     tttt          wwww     t    ÚÙ É¼     tt    a
!a  tt        www F              wwwwwwwww   t    ³ nº      t     a
!a   t       wwww   E     F    wwwwwwwwwww  tt   ÚÙdÉ¼     tt     a
!a   t      wwww  #  #D     wwwwwwwww      tt    ³ É¼     tt      a
!a   t      wwww  m.o.m  wwwwwwwww        tt    ÚÙ º     tt       a
!a   tt     wwwww  nin  wwwwwwww      ttttt     ³ É¼   ttt        a
!a    tt    wwwww F    wwwwwwww      tt      E ÚÙÉ¼    t          a
!a     t    wwwww  D wwwwwww       ttt       ÚÄÙÉ¼     tZ         a
!a     t     wwwwwwwwwwwww      tttt    E  EÚÙ É¼     tt          a
!a     tt   wwwwwwwwwwww      Ztt       F ÚÄÙdÉ¼      t W         a
!a      t  wwwwwwwwwwwww      ttW      E  Ô¸nÉ¼      tt           a
!a      t wwwwwwÚÄÄ·wwwww    tt      E   D ÔÍ¼ F     t            a
!a     tt wwwwÚÄÙ  ÓÄ·wwww   t      D FD  E          t            a
!a    tt wwwwÚÙ      Ó·wwww  t     EF   F   DF      tt            a
!a   tt wwwww³        Ó·wwww tt   E  DF  D F       tt             a
!a   t  wwwwwÔ¸    N   ºwwww  tt    F  E     ttttett              a
!a   t   wwwwÚÙ   t    Ó·www   tt    F      tt  ttt               a
!a  tt   wwww³    ttt   ºwww    t        tttt    t            wwwww
!a  t    wwwÚÙ      tt  ºwwww   tt  tttttt       t www      wwwwwww
!a  t    www³        t  Ó·wwww   tttt  www   wwww2wwwwww  wwwwwwwww
!a  t   wwww³    P ttt   Ó·wwww       wwwwwwwwwww7wwwwwwwwwwwwww  a
!a  tt  wwww³   tttt      Ó·wwww   wwwwwwwwwwwwww2wwwwwwwwwwwww   a
!a   t  wwwwÔ¸     t       ºwwww  wwwwwwwwwwwwww t    wwwww       a
!a   t  wwwwwÔ¸    t    Q  ºwwwwwwwwwwwwwwwwwww  t   tttt   ttt   a
!a   t   wwwwÚÙ    ttt    É¼wwwwwwwwwwwwww       ttttt Uttttt ttt a
!a  tt   wwww³       t    Ó·wwwwwwwwwww       F  E   FUDDF  E   t a
!a tt    wwwwÔ¸      t     Ó·wwwwwwww        E  D FE EDE EDEF   t a
!a t      wwww³    R t      ºwwwwww        ED  F E FED  F  F E tt a
!a t      wwww³      t   S  Ó·wwww       D   F  D FE  E  ED D  t  a
!a t     wwwwÚÙ  tttttttttt  Ó·wwww         F E FE D tttt    F t  a
!a tt   wwwww³       t        ºwwww     E    D F FFEtt  tttt   t  a
!a  t   wwwwwÔÍ¸     t        ºwwww            tttttt      tt tt  a
!a  t   wwwww ÚÙ     t        Ó·wwww          tt            ttt   a
!a  t    wwwwÚÙ      t    O    ºwwww       tttt   wwwww      t    a
!a  t    wwwwÔ¸      ttttt     ºwwww      tt   wwwwwwwww     t    a
!a  tt   wwwww³    O t        É¼wwww     tt  wwwwwwwwwww     t    a
!a   t   wwwwwÔ¸     t       É¼wwww    ttt  wwwwwwww        tt    a
!a   t    wwwww³     t      É¼wwwww   tt   wwwwww          tt     a
!a   t     wwwwED   tt      ºwwww   % t  wwwwww           tt      a
!a   tt ? q56665q  tt  -    ºwwww     E wwwwww           tt       a
!w    ttttq55555qttt       É¼wwwww   wwwwwwwww          tt        a
!ww    i  q54445q      rrrrÓ·wwwwwwwwwwwwwwww  c n     tt         a
!ww   F u  wwwwA    rrrr ndnÓ·wwwwwwwwwwww      dc     t          a
!www      E wwwwÚÄ       jpj ºwwwwwwwwww       n       t          a
!wwwwD      wwww³E       .l. ºwwwwwwwww                t          a
!wwwwwEGFDDwwwwwÔ¸        . É¼wwwwww     qqq          tt          a
!wwwwwwDEEFwwwwwwÔÍ¸      ÉÍ¼wwww    Gqqqqqq         tt           a
!wwwwwwwwwwwwwwwwwwÔÍÍÍÍÍÍ¼wwwwww   qqqqqqq         tt        E   a
!wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww  qqqqqq         tt        D    a
!wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww   qqq  G      tt          FE  a
!wwwww h  wwwwwwwwwwwwwwwwwww  wwww               t               a
!www  hoh    wwwwwwww=          www             e tttttt          a
!ww  j...j     wwww                           ttttt    ttt        a
!ww    f                      tttt           tt          tt       a
!www   t   ttttt       Hy  Ittt  ttt      tttt            tttt    a
!wwwww ttttt   tttt  tttttttt      tt    tt                  ttt  a
!wwwwww    wwwww  tttt  y z         tttttt                     tttt                        a
!wwwwwwwwwwwwwwwwwww                     t                        a      Uiat
!wwwwwwwwwwwwwwwwwwwwaaaaaaaaaaaaaaaaaaaataaaaaaaaaaaaaaaaaaaaaaaaa


$D2 E0 T20 M0 N04 P8   lev9 .........."nawalanka 3"
!aaaaaaaaaaawwwwaaaaataaaaaaaaaaaaaaaaaaaaaataqqq=qqqqqqqqqqtqqqqqq
!a          wwww < y:t            F         t qqqqqqqqqqqqq t09:qqq
!a          wwww  : ytt       l  E  ED      t  qqqqqqqqqq   t :qqqq
!a         wwwww      t      i.i   D        t  qqqqqqqq    tt Gqqqq
!a        wwwww       tt     o.o           tt qqqqqqqqq G  t  qqqqq
!a::y     wwww         t                  tt  qqqqqqqqqq  tt  qqqqq
!ttty tttt5885tttt     t                 tt  G  qqqqqqqq tt  qqqqqq
!a tttt   wwww   tttt et        F       tt qqq  UGqqqq #tt qqqqqq a
!a        wwww      tttt     E #  E     t  qqqq "YX #Z Ut  qqqqqq a
!a       wwwww        t  D FF  FD       t qqqqq Z   Z& tt Wqqqqq  a
!a       wwww         t   E  ZDE E     tt qqqqqq #W #Z t  qqqqqq  a
!a  B    wwww         ttDE F E ZF D  ttt   qqqqqq Z#Z Wt  qqqqqq  a
!a       wwwww         t   D F#E   Ftt     qqqqqqqq G  tU qqqqq   a
!a        wwww      E  t F  F D EF  t   G qqqqqqqqqqqq tt      G  a
!a     A  wwww        Dt  DE E D   tt  qqqqqqqqqqqqqqq  tt Gqqq   a
!a    B   wwwww        tt  DE D tttt   qqqqqqqqqqqqqq    tqqqqqq  a
!a         wwww      F  tF E F tt DF E Dqqqqqqqqqqqqq    tqqqqqq  a
!a  A   C  wwwww        t D   tt E  F EF  G qqqqqqqqqq   t qqqqqq a
!a          wwww        t     t   D  F  F  F   qqqqqqq  tt  qqqqq a
!a     C    wwww       tt   ttttt   EDE  DD  D   qqqq   t  G qqq  a
!a          wwww       te ttt   tt E   DF  E  F   qq   tt    qqq  a
!a  B      wwwww      ttttt   E  ttttF   F             t  D   qq  a
!a         wwww       t        D    tt         h      tt G WE   F a
!a        wwwww       t              tt       mom     t U FE  DE  a
!a        wwwww   wwww22ww            t      h...h    tDE WD F  D a
!a        wwwwwwwwwwww13wwwww         tt              t  D  F EE  a
!a         wwwwwwwwwww13wwwwww         tt F   D   F  Gtt UF  D    a
!a           wwwwwwwww22wwwwww          t       FE D   t  DE  E   a
!a             wwww   t  wwwww     ;    t    DE  FF E  tF   F     a
!a     F     E  F   D t   wwww    ; z   tt  F  D  D    t        D a
!a       E D   E DE  tt F wwwww  z  ; E  t   DD E  F   t     E    a
!a    D F   FE    tttt     wwww          t E  F  E D  tt          a
!a     E  D  F D ttU t D   wwww        F t  E  DF D  tt           a
!a   E  D  E  tttt E tt    wwww          t    D     tt            a
!a        ttttt  F UD t   wwwww         tt F        t             a
!a     tttt    ED DE tt   wwww          t           t             a
!a  tttt   FD E YFU tt    wwww          t          tt             a
!tttt    E     F   tt    wwwww         tt          t   E      z   a
!a ;       F D  E tt  F  wwww          t          tttt   F   9 zz a
!a ;;    FE   E   t      wwww          t          t  tt           a
!a>  z            t      wwwww         t          t D tttt ettt   a
!a                t       wwwww        tt         tE F   tttt tt  a
!a A G            t        wwww         tt       tt E DE  t    tttt
!ADDEGA E        tt        wwww          t       t   F F tt       a
!FEDGBFA  EF     t         wwww          t    E  t DF Z tt        a
!ABACGEEF        t         wwwww         t      ttZ  FE t         a
!ai i GEABCD     t          wwwww  F     t  F ttt D#  D t         a
!a /  AGDA      tt           wwww     D tt   tt F  FE   tt     D  a
!ai i BGEG A   tt            wwww       t E tt   DE D E  t        a
!a    DEGAGi   t            wwwww D  E  t  tt  FF  D F   tt   ED  a
!AFAFAGAFED    t            wwww   F  DDt tt D D EE       t F     a
!AABCGDFE  E   t      d    wwwww EF E  tttt F E     F     t       a
!CADGFED G    tt    ncn    wwww  D F  tte t    F         tt   jlj a
!a            t     nd     wwww D  EF t   tt            tt   jo.oja
!a    G      tttttt        wwww  E  ttt D  tt          tt     juj a
!a qqq     ttt  : tt   tttt5665tttttt    E  t          t  F       a
!qqqqq ttttt   :   ttett   5445             t          t      E  Ea
!qqqq tt     :0  :  ttt    wwww             t          t    DD  F a
!qqq tt             t     wwwww            tt          t  F F FE  a
!qq tt G           tt     wwww            tt          tt   E E   Da
!tttt             tt      wwww           tt          tt     D  FD a
!a  Gqqqq G      tt      wwwww           t          tt  qqqq G  E a
!qqqqqqqq        t       wwww    E       t          t qqqqqqq  D  a
!qqqqqqqqqq      t       wwww  D        ;t:  :      ttqqqqqqqq    a                        a
!qqqqqqqqqqq     t       wwwww    F      t           t qqqqqqqq G a      Uiat
!aaaaaaaaaaaaaaaataaaaaaaawwwwaaaaaaaaaaataaaaaaaaaaataqqqqqqqqqaaa


$D0 E0 T20 G M7 N09     lev10    "wiocha contra wiocha"
!aaaaaaaaaaaaaaaaaaaaaaaaaataaaaaaqqqqqqqqqqqqqaaaaaaaaaaaaaaaaaaaa
!aUFFWWW E  F   D   F      t      qqqqqqqqqqqqq  =                a
!aUUE EDF D D E  FED E     t   G qqqqqqqqqqqq                     a
!a E D   F E F  E  E      tt     qqqqqqqqqqq                      a
!aE F E      DE  D  D    tt    qqqqqqqqqqqqq G                    a
!a D E         FD F      t     qqqqqqqqqqqqqqq                    a
!a F D   t    DE E      tt      qqqqqq  qqqqqq           H   I    a
!a  E    t   F  D  F    t       qqqq  ww qqqq          tttttttt   a
!a D     t    DE#DE     t      qqqqq www qqqq         z y         a
!a      tt    E#FE#    tt      qqqq  www qqqqq                    a
!ttt   tt      E#     tt        qqq wwwww qqqq                    a
!a tt  t              t         qq  wwwwww qqq                    a
!a  tttte             ttttt   ttttt   wwww qqqq                   a
!a     tttttt        tt   ttttt  qqq  www  qqqq                   a
!a          ttt    ttt          qqqqq     qqqqq                wwww
!a            tttttt            qqqqqqq G qqq                wwwwww
!a                                qqqqq           .         wwwwwww
!a                              G   qqqq         jhj       wwwwwwww
!a             #FZ      D            qqq         p.p   qqq wwwww  a
!a          E D    D  E E  F#Z                 j     jw222wwww    a
!a       FDE E EF E FE D E   E            wwwww   j  ww123www     a
!a     ED  E   F D E  F F FD  DFZ      wwwwwwwwww   www123ww      a
!a       F  E D F D  DE  D F E  D#F   wwwwwwwwwwwwwwwww222ww      a
!a           E D   E   djn  F  D E  wwwwwwwwwwwwwwwwwwwqqqe       a
!a e     Z  F    FE   j.l.j    E FE wwwwwww   wwwwwwww  t         a
!tttt  WWW             o.o    D E Dwwwww    ttttwwwww   tUU       a
!a  tttW      ttttt            E F wwww    tt  tttttt  tttt       a
!aED  tt   tttt   tt         F DE Dwwww tttt        tttte t       a
!a  F  ttttt       ttt      F E   wwwwwtt                 t       a
!a E DF              tt   D EF   wwwwwtt                  tt      a
!a  D  E F            tttt E  D wwwwwtt                    t      a
!aEF F DE  E             tt     wwww t     tttt            t      a
!a DE F  D                t     wwww t  tttt     ?         t      a
!aFF   E   E              t     wwwwwtttt                  tt     a
!a  E FD E          E   E tt     wwww                       tt    a
!a D F                D    t     wwwww          E            t    a
!a                 F E  FF tt     wwwww     E EF DE F        t    a
!a               D    D D E tt  Z# wwww      D  E  E FDE     t    a
!a                  F ED F   tttttq5665q   F  DF EDF  EUD   tt    a
!a                E  F    DF     #q5445q    FF  F E DD DW   t     a
!a                      E     j    wwww       ED D F  EU    t     a
!a                          jphpj  wwwww      D D F FE FW  tt     a
!a                         j  u  j  wwww       F FE  D U  tt      a
!a                                  wwww      E DD E  F W t       a
!arrrrrrrrrrrrrrrrrrrrrrr          wwwww       D  E FD U  t       a
!a                      r          wwww         EF D  E   t       a
!a           t    t     r         wwwww        E  E EF    tt      a
!a           t    t     r        wwwww          D          t      a
!a -        Ot   St     r        wwww             G        t      a
!a     tttttttttttttt   r        wwww                      t      a
!a           t    t     r       wwwww           G         tt      a
!a           t    t     rrr     wwww               G     tt       a
!a           t    t       r    wwwww             qq      t    qqqqq
!a          Ot   Pt    S  r   wwwww             qqqq     t  qqqqqqq
!a      ttttttttttttttttt r   wwww             qqqqqq G  t  qqqqqqq
!a      t    t   t      t r"# wwww             qqqqqqqqq tt qqqqq a
!a      t    t   t      tttttq5885qttttt        qqqqqqqq  t  qqqq a
!a      t    t   t        r # wwww     tttttt       qqqqq t  qqqqqq
!a     Rt   Nt  Pt        rr  wwww          ttttt G  qqqq t qqqqqqq
!a     ttttttttttt         rrwwwww              tttt qqq ttqqqqqq a
!a               t          wwwww   cn             tt   tt qqqqq  a
!a               t       Q wwwwww dgncd       qqqq  ttttt qqqqq   a
!a            R  t      wwwwwwwwwww d        qqqqqqq      qqqq G  a
!a            tttt      wwwwwwwwwwww         qqqqqqqq   G  qq     a                        a
!a                        wwwwwwwwwwww     G   qqqqqqqq         G a      Uiat
!aaaaaaaaaaaaaaaaaaaaaaaaaawwwwwwwwwwwwwaaaaaaaqqqqqqqqqaaaaaaaaaaa

$D0 E0 T20 N06 M4 lev11       "warszawa"
!aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaataaaaaaaaaaaaawwwaaaaaaaaaaaaaaa
!aUUU            E       E     D   tt            wwww       D     a
!aWWW                D EF  F EF E   tt       F    wwww  F DF EF E a
!a       www2wwww  FE  D DE D  F     ttttt       q5665q  E ED  D  a
!a     wwwww7wwwww   E  F  EEF  D        ttt  tttq5555qtt D  F  E a
!a    wwwwww2wwwwww F DE DE  DE            tttt  q5445q tt  E EF  a
!a   wwwww      wwww   FE  F E  D                 wwww   tt DF  D a
!a   www         wwww D   E D F           ?       www     t   E   a
!a   www          wwww   F  FE   F               wwww     t       a
!a   www           wwww    D                    wwww      tt      a
!a  wwww            www           tttt   q      www        tt     a
!a  www         P   www        tttt  ttt  q q   www         t     a
!a  www      tttt   www        t  Ú·   t   q    wwww        t     a
!a  www    O t      wwww     ttt ÚÙº   t   qq    www       tt     a
!a  www  ttttt       www     t   ³cº   tt qq     www       t      a
!a  wwww     t  N    www   ttt ÚÄÙ Ó·   t        www       te     a
!a   www     tttt    www   t  ÚÙW  Wº   ttt     wwww      tttt  ttt
!tt  www ttttt k     www   t ÚÙ   n Ó·    t    wwww      tt  tttt a
!attt585tt   ttt    wwww tttÚÙ ÉÍsÍ¸ Ó·   t    www      tt    E   a
!a   www       t   Owww  t ÚÙÉÍ¼   Ô¸É¼ ttt   wwww     tt  D      a
!a   www    P  tttt www tt ³ º n   WÔ¼  t     www     tt     E F  a
!a  wwww  tttttt    www t ÚÙÉ¼ ttttttt  t    wwww    tt    E  D D a
!a  www jjj        wwww t ³ º iti U  tttt    www     t   D  FE E  a
!a  wwwj huj       wwwttt ³ º  l  WÚÄ·       www     t    EF  D E a
!a  www  o        wwwwt  ÚÙÉ¼o...oÚÙÉ¼      wwww     tt  E  D  F  a
!a  www           www tt ³ º   p ÚÙ ºm d    www       tt  FD FE  Aa
!a  wwww          www  t ³ Ó·d  ÚÙ É¼ b     www        tt  E  D E a
!a   wwww         www  ttÔ¸ ÓÄÄÄÙÉÍ¼ dcn    www         t    F D  a
!a    wwww        www   t ÔÍ¸d bÉ¼m        wwwww        t  D      a
!a     wwww    - wwww   tt  ÔÍ¸É¼     wwwwwwwwwww   F   t     E   a
!a      wwwww   wwww     ttt  Ô¼    wwwwwwwwwwwwww     tt  FD  F  a
!a       wwwwwwwwww        t      wwwwwwwwww   wwww   tt     F    a
!a        wwwwwwwwww       t     wwwwww   DF    www  tt    EF  DE a
!a          wwwwwwww       tt   wwwwwE  EF E ttt585ttt       D   Fa
!a               www        tt wwww    D E  tt  wwww      E   E   a
!a               wwww        tt585ttttG F  tt    www       F F  D a
!a                www         wwww E tt  Dtt EF  wwwww      D     a
!a         G      www         www   F ttttt D  E  wwwwww          a
!aB               www         www DF A tE  F      wwwwwwwww       a
!a      A  C      wwww     F wwww   D  t     wwwwwwwwwwwwwwwwww   a
!a   D             wwww      www  E   tt    wwwwwwwwwwwwwwwwwwww  a
!a    C  B   G      www  E   www      t    wwwwwwww       wwwwww  a
!a                  www     wwww      t   wwww               www  a
!a  G  A   C        www  wwwwww      tt   www               wwww  a
!a       B          wwwwwwwwww      tt    wwww              www   a
!a E                 wwwwwwww       t      www              www   a
!a                   wwwww          t    = www              www   a
!a                  wwww         tttt     wwww             wwww   a
!a           tttt  q5665q i      t  tt   ewwwyz            www    a
!a        tttt  tttq5555qttt    tt   ttttt585tttt   I      www    a
!a       tt        q5445qi tttttt  D      wwwyz tt        wwww    a
!a      tt       wwwwwww                  www    t        www     a
!a     tt     wwwwwwww              E    wwww    t       wwww     a
!tttt tt     wwwwwwww                    www     t  Hk   wwwe     a
!a  t t     wwwwww                       www   tttttttttt585tttt  a
!a  ttt    wwww             E            wwww  t   y     www   t  a
!a    tt  wwww                            wwww tt        wwww  tttt
!a     ttwwwwwi          F      E          wwww t         www     a
!a      t58885tt      E   D                ewww t         www     a
!a       wwwwi tt             EF   D      tt585tt        wwww     a
!a       www    ttttttt   G D    h  F E  tt www     wwwwwwww      a
!a      wwww          ttt    F Ej.jFD   tt wwww    wwwwwwww       a
!a      www             tt  E D .o.  DF tF wwwwwwwwwwwww       DF a
!a      www    E   F E   t   DF  E DEF FE   wwwwwwwww        F  E a
!a     wwww      D       t  E   F FD  D  E     wwwww          D   a
!aaaaawwwwaaaaaaaaaaaaaaataaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa


$D0 E0 T20 P8 M8 N08      lev12  "ratunku"
!aaaaaGaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
!aphp G     E   r F  D    rrrrrrrrrrrrrrrrrrr   E   E    F   E E  a
!a / GG      EF D   EF  E r                 r    FE  FD E olo     a
!a  GG    rrrrDFrFF D EF rr                 r   D  EF FD i.u.i    a
!GGGG     r     E  D ED Er    Ot  Rt  Qt    r    FDE F E  ...  D Fa
!a        r    FrDF F  F r   ttttttttttttt  rrrr   F       D FE E a
!a        r     F  E EE  r   t   t   t   t     r            E FD  a
!a        r     D FDF  D r       t   t   t     r           F FE E a
!a        r     rEF  E  rr  R   Nt  Pt  St     rr     tttttt   wwww
!aWYW     r      r D  ttttttttttttttttttttttttttttttttt   WtXYwwwww
!a        r   rrrr    t rr      t           rrrrr       www22wwwwww
!arrrrr rrr   rY  ttttt  r      t           r          wwww13wwww a
!a    r r ttttrtttt      r     Ot  S        r        wwwwww22www  a
!ww2www r t rrrY         rrrrttttttt        r       wwwwww  t     a
!ww7wwwww22wwAX             rr       rrrrrrrr   wwwwwwwww   t     a
!ww2wwwww13www               rrrrrrrrr         wwwwwwww     ttte  a
!a   wwww22wwww        -                      wwwwwwww        ttttt
!a    DE   wwwwwwww                      wwwwwwwww   r     R      a
!a    EF    wwwwwwww         wwwwww   wwwwwwwwwww    r            a
!a   D E     wwwwwwwwww     wwwwwwwwwwwwwwwwwwww     rrrr        Pa
!a    DFE        wwwwwwwwwwwwwwwwwwwwwwwwww             r  rr     a
!a     EF         wwwwwwwwwwwww  wwwwwww                    rrrrrra
!a    ED F           wwwwwwwww    wwww                   ?        a
!a   E DF               ÚÄÄÄ·     www                             a
!a     EF D          ÚÄÄÙ   Ó·    www            G                a
!a    EF E EE       ÚÙÉÍÍÍÍ¸ Ó·  wwww        qq        qq         a
!a     DF E      Ú· ÔÍ¼    ÔÍ¸Ó·wwwww      G  qqq       qq        a
!a    EDEDE E  FÚÙº          ³É¼wwww        qq      qq   q  G     a
!a   ED FEDF FGG³É¼         EÔ¼ www             G    qqq      qqq a
!a  E EDE FEDE  ³º      Q    D wwww                    q    qqq   a
!a   F E F EF GG³º          F wwwww                      G        a
!a  DE  D EDGGFÚÙº            wwww                                a
!a    EF E G E#³É¼            565                    F            a
!a          D  ³º             545            E   ED D E           a
!a   #        ÚÙº            wwww  F            D E F             a
!a Z    #    ÚÙÉ¼           wwwwwE   D  E    E D E ED F           a
!a    Z      ³ º            wwww   E  F   ED  FF  D  E            a
!a          ÚÙÉ¼            www  F  D  E F  ED EDF F              a
!a          ³É¼            wwww D DE  F E ED  E  F          F     a
!a          Ô¼             wwww  F  ED E D E D                    a
!a iG   E FF               www E  EF  D FF D   E          E   E   a
!a  FEE  D  D              www  DFF E  E  E  E             D      a
!a    FD E E E            wwwwD  D F  F  D                        a
!a      FEF ED            www  EF    D                       G    a
!a     D  EF              www                             E       a
